bpm_gt,bpm_pred,failure_reason,mean_outlier_frac,mean_pr,mean_snr,mean_stability,median_n_valid_tones,method,n_windows,rel_err_pct,scenario,segment,valid_window_rate,variable
14.039999999999996,14.415093511985855,,0.0,1.29288776520562,5.357581750873053,0.39428962828244274,72.0,snr_mrc,13,21.83212998799075,cs_091339,3,1.0,local_amplitudes
14.039999999999996,13.459650095690538,,0.02884615384615384,1.561753623195116,5.832219761235832,0.4151687131941881,72.0,best_tone,13,15.440477744453903,cs_091339,3,1.0,phases
14.039999999999996,10.793685231716548,,0.02884615384615384,1.561753623195116,2.6739979992921366,0.4151687131941881,72.0,equal_average,13,23.121900058998943,cs_091339,3,1.0,phases
14.039999999999996,12.210475430247167,,0.02884615384615384,1.561753623195116,3.3076614910539863,0.4151687131941881,72.0,liu_weighted_median,13,13.453743034482006,cs_091339,3,1.0,phases
14.039999999999996,9.769129007953254,,0.02884615384615384,1.561753623195116,2.9233383722997752,0.4151687131941881,72.0,quality_mrc,13,30.419309060162,cs_091339,3,1.0,phases
14.039999999999996,10.95103015108244,,0.02884615384615384,1.561753623195116,3.079135291560163,0.4151687131941881,72.0,snr_mrc,13,22.001209750125064,cs_091339,3,1.0,phases
14.039999999999996,14.424853143270118,,0.022435897435897436,2.1733493354288385,7.4742707493335825,0.45414064900021484,72.0,best_tone,13,5.174701446512101,cs_091339,3,1.0,remote_amplitudes
14.039999999999996,14.056661926342855,,0.022435897435897436,2.1733493354288385,7.161544555286012,0.45414064900021484,72.0,equal_average,13,4.531256278782596,cs_091339,3,1.0,remote_amplitudes
14.039999999999996,13.830712729799489,,0.022435897435897436,2.1733493354288385,4.634798644421768,0.45414064900021484,72.0,liu_weighted_median,13,3.3499549404293223,cs_091339,3,1.0,remote_amplitudes
14.039999999999996,14.022405978523352,,0.022435897435897436,2.1733493354288385,7.149278038995741,0.45414064900021484,72.0,quality_mrc,13,4.257820154263463,cs_091339,3,1.0,remote_amplitudes
14.039999999999996,14.01674745538755,,0.022435897435897436,2.1733493354288385,7.325144484467738,0.45414064900021484,72.0,snr_mrc,13,4.264859115135113,cs_091339,3,1.0,remote_amplitudes
8.675000000000002,11.24771876395498,,0.06893004115226338,4.8972957196894065,10.18829946095216,0.4823082987088529,72.0,best_tone,27,29.656700449048753,cs_095806,1a,1.0,local_amplitudes
8.675000000000002,10.703652542388811,,0.06893004115226338,4.8972957196894065,8.995643967807533,0.4823082987088529,72.0,equal_average,27,23.38504371629752,cs_095806,1a,1.0,local_amplitudes
8.675000000000002,9.95937861245575,,0.06893004115226338,4.8972957196894065,12.009389632250704,0.4823082987088529,72.0,liu_weighted_median,27,14.805517146463975,cs_095806,1a,1.0,local_amplitudes
8.675000000000002,10.677040230883037,,0.06893004115226338,4.8972957196894065,8.946142104343599,0.4823082987088529,72.0,quality_mrc,27,23.07827355484765,cs_095806,1a,1.0,local_amplitudes
8.675000000000002,9.75068142333408,,0.06893004115226338,4.8972957196894065,19.455259989467365,0.4823082987088529,72.0,snr_mrc,27,14.17364184799743,cs_095806,1a,1.0,local_amplitudes
8.675000000000002,9.022291673531386,,0.0751028806584362,3.70967268818055,37.40832673485688,0.49750927892682845,72.0,best_tone,27,4.017831111865452,cs_095806,1a,1.0,phases
8.675000000000002,8.983334628321202,,0.0751028806584362,3.70967268818055,16.152470432064995,0.49750927892682845,72.0,equal_average,27,6.938457746386511,cs_095806,1a,1.0,phases
8.675000000000002,9.789019529386835,,0.0751028806584362,3.70967268818055,9.836579521955697,0.49750927892682845,72.0,liu_weighted_median,27,12.84172368169259,cs_095806,1a,1.0,phases
8.675000000000002,8.999615501496598,,0.0751028806584362,3.70967268818055,13.488058208231463,0.49750927892682845,72.0,quality_mrc,27,7.588067340146169,cs_095806,1a,1.0,phases
8.675000000000002,9.081888265393333,,0.0751028806584362,3.70967268818055,37.4040214623675,0.49750927892682845,72.0,snr_mrc,27,5.219119210318339,cs_095806,1a,1.0,phases
8.675000000000002,10.401822902735544,,0.07098765432098765,4.07219091307676,9.397183661218255,0.5092825277749704,72.0,best_tone,27,19.90573951280166,cs_095806,1a,1.0,remote_amplitudes
8.675000000000002,10.674417025271557,,0.07098765432098765,4.07219091307676,8.934891801744733,0.5092825277749704,72.0,equal_average,27,23.04803487344733,cs_095806,1a,1.0,remote_amplitudes
8.675000000000002,10.036249945276117,,0.07098765432098765,4.07219091307676,10.165206316638546,0.5092825277749704,72.0,liu_weighted_median,27,15.691642020473948,cs_095806,1a,1.0,remote_amplitudes
8.675000000000002,10.65068437313664,,0.07098765432098765,4.07219091307676,9.065598371666754,0.5092825277749704,72.0,quality_mrc,27,22.774459632699013,cs_095806,1a,1.0,remote_amplitudes
8.675000000000002,9.876818492929244,,0.07098765432098765,4.07219091307676,15.814200708660211,0.5092825277749704,72.0,snr_mrc,27,16.18160099539497,cs_095806,1a,1.0,remote_amplitudes
8.675000000000002,9.607106455946493,,0.06498015873015874,4.457377646747005,11.471425104460431,0.5030004567288523,72.0,best_tone,28,11.179975470755465,cs_095806,1b,1.0,local_amplitudes
8.675000000000002,8.424483352445296,,0.06498015873015874,4.457377646747005,11.514747397581976,0.5030004567288523,72.0,equal_average,28,9.007661292216092,cs_095806,1b,1.0,local_amplitudes
8.675000000000002,9.104737520378846,,0.06498015873015874,4.457377646747005,15.678860711245061,0.5030004567288523,72.0,liu_weighted_median,28,4.95374663260917,cs_095806,1b,1.0,local_amplitudes
8.675000000000002,8.382005070970909,,0.06498015873015874,4.457377646747005,12.665558903511556,0.5030004567288523,72.0,quality_mrc,28,8.445499722280983,cs_095806,1b,1.0,local_amplitudes
