bpm_gt,bpm_pred,failure_reason,method,n_tones,n_valid_tones,n_windows,outlier_frac,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,valid,variable,window_end,window_index,window_start
14.04,12.582093779444458,,quality_mrc_single_variable_reference,72,72,,0.06944444444444445,3.5975596292805303,2.201290366729302,0.5164523801302805,10.383947439854284,cs_095806,3,True,phases,60,12,24
14.04,13.167628618358295,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.747927805738779,1.9061532424585133,0.5179980476291113,6.213471379214417,cs_095806,3,True,phases,62,13,26
14.04,14.60887366726675,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.7030149496627995,2.682799590785884,0.5299859570941338,4.051806746914176,cs_095806,3,True,phases,64,14,28
14.04,14.95900780706381,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.6029550870508893,3.5525395741800603,0.5112283069383367,6.545639651451641,cs_095806,3,True,phases,66,15,30
14.04,14.981337028392177,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,3.3942919392804844,4.073247083436433,0.4968070410814607,6.70467968940298,cs_095806,3,True,phases,68,16,32
14.04,14.979517939595544,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.222814388373499,4.383694088029935,0.47757513024202075,6.691723216492484,cs_095806,3,True,phases,70,17,34
14.04,14.988477122547108,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.049033907688975,4.528683080664485,0.4860422657874565,6.755535060876845,cs_095806,3,True,phases,72,18,36
14.04,15.083145180571762,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.968883414875441,4.659476924997158,0.46818067434441785,7.4298089784313595,cs_095806,3,True,phases,74,19,38
14.04,15.163915931121473,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.8529022921369287,4.740559038355535,0.47676298098417486,8.00509922451192,cs_095806,3,True,phases,76,20,40
14.04,15.267971591011783,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,2.7861980433757867,4.9791776127737855,0.4652668347286585,8.746236403217832,cs_095806,3,True,phases,78,21,42
14.04,15.330006754367233,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,2.79546280688224,5.361415771815486,0.4541692918704424,9.188082296062918,cs_095806,3,True,phases,80,22,44
14.04,15.388137296223597,,quality_mrc_single_variable_reference,72,72,,0.08333333333333333,2.859248715636923,6.211458102756148,0.4402974729910672,9.602117494470072,cs_095806,3,True,phases,82,23,46
14.04,15.425676212034178,,quality_mrc_single_variable_reference,72,72,,0.08333333333333333,2.9413413321276387,7.374516294618188,0.4488503998062788,9.869488689702129,cs_095806,3,True,phases,84,24,48
16.17,14.797262262833135,,quality_mrc_single_variable_reference,72,72,,0.0,1.463625853693686,7.13202259858755,0.3401580183099869,8.48941086683282,cs_095806,4a,True,phases,36,0,0
16.17,14.973210755939139,,quality_mrc_single_variable_reference,72,72,,0.0,1.557225545177979,6.9444167159533565,0.34189815598211853,7.401294026350419,cs_095806,4a,True,phases,38,1,2
16.17,15.189443187532122,,quality_mrc_single_variable_reference,72,72,,0.0,1.7585442398440463,6.571295932264122,0.34614971732146604,6.064049551440195,cs_095806,4a,True,phases,40,2,4
16.17,15.532100270530057,,quality_mrc_single_variable_reference,72,72,,0.0,1.7157169516406643,6.744380004849014,0.3561526263113397,3.9449581290658307,cs_095806,4a,True,phases,42,3,6
16.17,16.0219105748583,,quality_mrc_single_variable_reference,72,72,,0.0,1.6970608400371774,6.372456117586159,0.3597254274811438,0.9158282321688433,cs_095806,4a,True,phases,44,4,8
16.17,nan,segment_too_short_or_no_tones,quality_mrc_single_variable_reference,,,0,,,,,nan,cs_095806,4b,False,phases,,0,
8.675,10.219800656230024,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.094267744588306,4.0470072610695675,0.5697625713175123,17.80750036000027,cs_102621,1a,True,local_amplitudes,36,0,0
8.675,10.136115554603737,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,2.2335863891334435,4.660618154938226,0.56075227834844,16.84283060061944,cs_102621,1a,True,local_amplitudes,38,1,2
8.675,9.992427652010472,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,2.54570756755149,4.7090809230418245,0.5504530668410758,15.186485902137992,cs_102621,1a,True,local_amplitudes,40,2,4
8.675,9.85424181938614,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.6376257097816627,4.964028447889924,0.521777628586841,13.593565641338772,cs_102621,1a,True,local_amplitudes,42,3,6
8.675,9.712590642611655,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.7965028916607926,5.386933535328013,0.5277885339177928,11.960699050278436,cs_102621,1a,True,local_amplitudes,44,4,8
8.675,9.543603359325266,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.921829604459491,6.003880177174395,0.5149268099917959,10.01271883948432,cs_102621,1a,True,local_amplitudes,46,5,10
8.675,9.343898993420513,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.783878413231155,8.38202282100237,0.513784846975764,7.710651220985734,cs_102621,1a,True,local_amplitudes,48,6,12
8.675,9.255686758514948,,quality_mrc_single_variable_reference,72,72,,0.0,2.7799755411991303,13.824332148326139,0.6014476959995749,6.693795487203998,cs_102621,1a,True,local_amplitudes,50,7,14
8.675,9.196203599355755,,quality_mrc_single_variable_reference,72,72,,0.0,2.807188633018975,11.005167911573709,0.6158482610164021,6.008110655397743,cs_102621,1a,True,local_amplitudes,52,8,16
8.675,9.113898272606683,,quality_mrc_single_variable_reference,72,72,,0.0,2.919870198001641,10.508902315751358,0.6192749956815327,5.059346081921407,cs_102621,1a,True,local_amplitudes,54,9,18
8.675,9.082549305705097,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.94238592505727,11.798653126425773,0.622610384696324,4.697974705534251,cs_102621,1a,True,local_amplitudes,56,10,20
8.675,9.012432888520685,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.923510813342462,11.97564291958187,0.6190295607691415,3.8897162941865626,cs_102621,1a,True,local_amplitudes,58,11,22
8.675,8.888101394542602,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.829097576983639,7.601480881806937,0.6119488278396521,2.456500225274942,cs_102621,1a,True,local_amplitudes,60,12,24
8.675,8.764586465742182,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.8040227798369073,7.8393202769440515,0.5910795003337525,1.0326970114372498,cs_102621,1a,True,local_amplitudes,62,13,26
8.675,8.675855013016285,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.875356221802825,7.932664211786605,0.5619906741150034,0.009856057824605705,cs_102621,1a,True,local_amplitudes,64,14,28
8.675,8.556363461638353,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.952137174747459,8.565376989695183,0.5628173894016315,1.3675681655521292,cs_102621,1a,True,local_amplitudes,66,15,30
8.675,8.50624809770265,,quality_mrc_single_variable_reference,72,72,,0.0,3.0890696303924052,12.236914328144882,0.6398509355067638,1.9452668852720463,cs_102621,1a,True,local_amplitudes,68,16,32
8.675,8.393628368887333,,quality_mrc_single_variable_reference,72,72,,0.0,2.973125653107253,21.25547279554001,0.6301585428386355,3.2434770157079877,cs_102621,1a,True,local_amplitudes,70,17,34
8.675,8.309727330415987,,quality_mrc_single_variable_reference,72,72,,0.0,2.9888796062744563,21.321926962558358,0.6294306808596106,4.21063596062264,cs_102621,1a,True,local_amplitudes,72,18,36
8.675,8.27240406904334,,quality_mrc_single_variable_reference,72,72,,0.0,2.9901174767374954,12.283087853358527,0.6335132842994978,4.640875284803007,cs_102621,1a,True,local_amplitudes,74,19,38
8.675,8.482404484694431,,quality_mrc_single_variable_reference,72,72,,0.0,3.1151610705184343,11.014091419694415,0.6329319504046551,2.220121213897056,cs_102621,1a,True,local_amplitudes,76,20,40
8.675,8.619640676239865,,quality_mrc_single_variable_reference,72,72,,0.0,3.1503502686026525,11.298564660422866,0.6314105907375446,0.6381478243243364,cs_102621,1a,True,local_amplitudes,78,21,42
8.675,8.7822977155062,,quality_mrc_single_variable_reference,72,72,,0.0,3.220172197575329,10.212598117769287,0.6284342564951569,1.2368612738466762,cs_102621,1a,True,local_amplitudes,80,22,44
8.675,8.897350414337584,,quality_mrc_single_variable_reference,72,72,,0.0,3.2308935053440915,6.283807139408122,0.623860884184568,2.5631171681565807,cs_102621,1a,True,local_amplitudes,82,23,46
8.675,8.920353442968171,,quality_mrc_single_variable_reference,72,72,,0.0,3.2393433874874344,5.32908750692973,0.6176317547191431,2.8282817633218476,cs_102621,1a,True,local_amplitudes,84,24,48
8.675,9.272896071413824,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,2.6470860110984527,13.850109334083736,0.5896381352388355,6.892173733876921,cs_102621,1b,True,local_amplitudes,36,0,0
8.675,9.349705515484287,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.258047754232733,12.22153383980415,0.5552673280603244,7.777585192902429,cs_102621,1b,True,local_amplitudes,38,1,2
8.675,9.502292383957913,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.453493401530694,9.242800611774012,0.5345246275208763,9.53651163063876,cs_102621,1b,True,local_amplitudes,40,2,4
8.675,9.564850322639508,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.4957714783930025,7.711532854526185,0.5360331062917789,10.257640606795471,cs_102621,1b,True,local_amplitudes,42,3,6
8.675,9.56550369756814,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.517677271360414,7.176024106999166,0.5548584488035412,10.265172306260968,cs_102621,1b,True,local_amplitudes,44,4,8
8.675,9.547364173711545,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.5721881562881226,7.299823868791705,0.5599194790861389,10.056071166703676,cs_102621,1b,True,local_amplitudes,46,5,10
8.675,9.47446843178003,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.573710022365608,8.030746813310348,0.5621113994614316,9.215774429740973,cs_102621,1b,True,local_amplitudes,48,6,12
8.675,9.392066580956618,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.5685212209954766,9.249786897105873,0.5537321846518148,8.26589718681979,cs_102621,1b,True,local_amplitudes,50,7,14
8.675,9.318067025778463,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.5833144866630295,11.268668673345086,0.528745311354304,7.412876377849709,cs_102621,1b,True,local_amplitudes,52,8,16
8.675,9.245716549379313,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.6580752254360505,13.81244072914703,0.5380757454402796,6.578865122528099,cs_102621,1b,True,local_amplitudes,54,9,18
8.675,9.193592721774413,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,3.4604599667873037,16.223729320317837,0.5357653901683328,5.978014083854901,cs_102621,1b,True,local_amplitudes,56,10,20
8.675,9.200767933445798,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.3537083310798645,16.830094764973715,0.5077670103269832,6.06072545758844,cs_102621,1b,True,local_amplitudes,58,11,22
8.675,9.203547311152558,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.385601368930267,14.064532108343052,0.5022175580288233,6.092764393689424,cs_102621,1b,True,local_amplitudes,60,12,24
8.675,9.221572312815997,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,3.3188775308400653,9.686601000236035,0.5069465178934989,6.3005453926916015,cs_102621,1b,True,local_amplitudes,62,13,26
8.675,9.29627503609908,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.395753289170986,6.466858453335904,0.5582386092564386,7.161671885868357,cs_102621,1b,True,local_amplitudes,64,14,28
8.675,9.523905633680481,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.4296139647384436,4.208075267071009,0.5697886076765944,9.785655719659719,cs_102621,1b,True,local_amplitudes,66,15,30
8.675,10.001176854834203,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.4939394000799195,2.942987472427576,0.571117470902999,15.28734126610031,cs_102621,1b,True,local_amplitudes,68,16,32
8.675,10.995069607963986,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.6225828680971555,2.3614938464094086,0.5611329909923582,26.74431824742346,cs_102621,1b,True,local_amplitudes,70,17,34
8.675,11.537581261321616,,quality_mrc_single_variable_reference,72,72,,0.05555555555555555,3.7356297573710435,2.818514030614498,0.5365121118573145,32.99805488555176,cs_102621,1b,True,local_amplitudes,72,18,36
8.675,11.763905383705453,,quality_mrc_single_variable_reference,72,72,,0.08333333333333333,3.8572635836051714,9.049663107162838,0.5199755973215013,35.60697848651817,cs_102621,1b,True,local_amplitudes,74,19,38
8.675,11.886953986065606,,quality_mrc_single_variable_reference,72,72,,0.09722222222222222,3.8287610248217123,8.530543914634052,0.5165583213912261,37.02540617943061,cs_102621,1b,True,local_amplitudes,76,20,40
8.675,11.986080336103015,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.8095190179456173,5.137249551410893,0.5173580346124238,38.16807303865146,cs_102621,1b,True,local_amplitudes,78,21,42
8.675,11.910554231766925,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,3.8513608749232864,2.7100021070512095,0.5244363456313771,37.29745512123255,cs_102621,1b,True,local_amplitudes,80,22,44
8.675,11.492995141262293,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.764617012793854,2.1378774160970377,0.5332382848618245,32.48409384740395,cs_102621,1b,True,local_amplitudes,82,23,46
8.675,10.688047178978557,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.5590855547062983,2.3170627037459544,0.5519288039786913,23.20515480090555,cs_102621,1b,True,local_amplitudes,84,24,48
8.675,10.187896932548073,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.4533805338530934,2.699632266811303,0.5307011360188122,17.439734092773165,cs_102621,1b,True,local_amplitudes,86,25,50
8.675,9.935995069924369,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,3.2022523755161267,3.724717124030849,0.5401495133507639,14.535966223912023,cs_102621,1b,True,local_amplitudes,88,26,52
11.49,13.033397115531193,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,1.6881703116379436,3.7898193420319304,0.5048055641502243,13.432524939348934,cs_102621,2a,True,local_amplitudes,36,0,0
11.49,12.996854231001286,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,1.6745243801269265,3.424357199599259,0.5197420994087909,13.114484168853666,cs_102621,2a,True,local_amplitudes,38,1,2
11.49,12.62096809437802,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,1.8487356086231017,3.523208247130955,0.5504551939561984,9.843064354900081,cs_102621,2a,True,local_amplitudes,40,2,4
11.49,nan,segment_too_short_or_no_tones,quality_mrc_single_variable_reference,,,0,,,,,nan,cs_102621,2b,False,local_amplitudes,,0,
14.04,14.57971377705256,,quality_mrc_single_variable_reference,72,72,,0.0,2.3265216229356955,4.375446049683882,0.5342365914593331,3.8441152211720926,cs_102621,3,True,local_amplitudes,36,0,0
14.04,14.584992415530824,,quality_mrc_single_variable_reference,72,72,,0.0,2.5671831845195734,4.303590930326998,0.5329172543843755,3.8817123613306594,cs_102621,3,True,local_amplitudes,38,1,2
14.04,14.512786333937106,,quality_mrc_single_variable_reference,72,72,,0.0,2.628282933568416,4.656232787007597,0.5333446420090745,3.3674240308910726,cs_102621,3,True,local_amplitudes,40,2,4
14.04,14.467298521242618,,quality_mrc_single_variable_reference,72,72,,0.0,2.6980289511926383,5.058070935843026,0.5294067789124173,3.0434367609873165,cs_102621,3,True,local_amplitudes,42,3,6
14.04,14.439630453705151,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,2.7783622845243516,5.570922746342548,0.5250749530804962,2.846370752885697,cs_102621,3,True,local_amplitudes,44,4,8
14.04,14.386519558568997,,quality_mrc_single_variable_reference,72,72,,0.013888888888888888,2.8062154162780146,6.183260578073301,0.521798714119466,2.4680880239957124,cs_102621,3,True,local_amplitudes,46,5,10
14.04,14.242465719780784,,quality_mrc_single_variable_reference,72,72,,0.027777777777777776,2.8513809708085365,7.298302515035236,0.5006039355639123,1.4420635312021683,cs_102621,3,True,local_amplitudes,48,6,12
14.04,13.946929101676048,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.766236065028997,10.18486168620306,0.5012708999954016,0.6628981362104788,cs_102621,3,True,local_amplitudes,50,7,14
14.04,13.587375853523495,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.7649235351236516,9.433349172039557,0.49946814575208603,3.2238187070976068,cs_102621,3,True,local_amplitudes,52,8,16
14.04,13.152642196903795,,quality_mrc_single_variable_reference,72,72,,0.041666666666666664,2.8048159419577203,8.133632849647341,0.48840627611323456,6.320212272764988,cs_102621,3,True,local_amplitudes,54,9,18
