bpm_gt,bpm_pred,failure_reason,level,method,n_tones,n_valid_tones,outlier_frac,quality,quality_pr,quality_snr,quality_stability,rel_err_pct,scenario,segment,selected_variable,valid,variable,variables_used,window_index
8.675,13.156308285459271,,channel,best_tone,72,72,0.0,0.5250079650427043,1.36040822377296,10.202809643351278,0.42548908089793885,51.65773239722502,cs_091339,1a,,True,phases,,2
8.675,12.441215897975814,,channel,equal_average,72,72,0.0,0.34343499564139524,1.36040822377296,1.6795278712059174,0.42548908089793885,43.41459248387105,cs_091339,1a,,True,phases,,2
8.675,11.067356371159214,,channel,liu_weighted_median,72,72,0.0,1.36040822377296,1.36040822377296,4.014326371546551,0.42548908089793885,27.577595056590347,cs_091339,1a,,True,phases,,2
8.675,12.63439465772877,,channel,snr_mrc,72,72,0.0,0.37058758447555595,1.36040822377296,2.1102123953035123,0.42548908089793885,45.6414369767005,cs_091339,1a,,True,phases,,2
8.675,12.324874552048527,,channel,quality_mrc,72,72,0.0,0.3491343727966512,1.36040822377296,1.7645395507520036,0.42548908089793885,42.07348186799454,cs_091339,1a,,True,phases,,2
8.675,8.58656211581734,,channel,best_tone,72,72,0.0,0.5109812770640426,1.3906098951474404,14.090609346029542,0.38376877698867434,1.0194568781862858,cs_091339,1a,,True,local_amplitudes,,3
8.675,9.889691248075343,,channel,equal_average,72,72,0.0,0.46742326034823767,1.3906098951474404,4.59269123896157,0.38376877698867434,14.002204588764746,cs_091339,1a,,True,local_amplitudes,,3
8.675,10.261435821390009,,channel,liu_weighted_median,72,72,0.0,1.3906098951474404,1.3906098951474404,3.3590564506294425,0.38376877698867434,18.287444626974157,cs_091339,1a,,True,local_amplitudes,,3
8.675,9.813764335334113,,channel,snr_mrc,72,72,0.0,0.4654841449058347,1.3906098951474404,4.535769399920885,0.38376877698867434,13.126966401545964,cs_091339,1a,,True,local_amplitudes,,3
8.675,9.878020337609323,,channel,quality_mrc,72,72,0.0,0.47482270092760903,1.3906098951474404,4.814272962068364,0.38376877698867434,13.867669597801985,cs_091339,1a,,True,local_amplitudes,,3
8.675,10.581656908194338,,channel,best_tone,72,72,0.0,0.5685786977953514,1.6665611718179782,6.675179737396569,0.44117458476630955,21.978753984949133,cs_091339,1a,,True,remote_amplitudes,,3
8.675,14.29596131778906,,channel,equal_average,72,72,0.0,0.5685786977953514,1.6665611718179782,6.532349847043044,0.44117458476630955,64.79494314454246,cs_091339,1a,,True,remote_amplitudes,,3
8.675,11.242870319151548,,channel,liu_weighted_median,72,72,0.0,1.6665611718179782,1.6665611718179782,3.6265004566257724,0.44117458476630955,29.60081059540688,cs_091339,1a,,True,remote_amplitudes,,3
8.675,13.70653861264403,,channel,snr_mrc,72,72,0.0,0.51540009917856,1.6665611718179782,4.469027120640142,0.44117458476630955,58.00044510252482,cs_091339,1a,,True,remote_amplitudes,,3
8.675,13.905841634210397,,channel,quality_mrc,72,72,0.0,0.5438921348155199,1.6665611718179782,5.251916740604372,0.44117458476630955,60.29788627331868,cs_091339,1a,,True,remote_amplitudes,,3
8.675,13.013251806013571,,channel,best_tone,72,72,0.0,0.5333112912158771,1.4303257105891356,7.875300926691719,0.4241967940161279,50.00866635174144,cs_091339,1a,,True,phases,,3
8.675,11.713093658344176,,channel,equal_average,72,72,0.0,0.30942367747000366,1.4303257105891356,1.1718433089852247,0.4241967940161279,35.02125254575418,cs_091339,1a,,True,phases,,3
8.675,10.699099100123869,,channel,liu_weighted_median,72,72,0.0,1.4303257105891356,1.4303257105891356,4.074305607595294,0.4241967940161279,23.33255446828666,cs_091339,1a,,True,phases,,3
8.675,12.261568531958915,,channel,snr_mrc,72,72,0.0,0.3130987159834621,1.4303257105891356,1.2140952898945365,0.4241967940161279,41.343729475030706,cs_091339,1a,,True,phases,,3
8.675,11.880975410963314,,channel,quality_mrc,72,72,0.0,0.31781340893289906,1.4303257105891356,1.2697714690339248,0.4241967940161279,36.95648888718517,cs_091339,1a,,True,phases,,3
8.675,9.538534510859108,,channel,best_tone,72,72,0.0,0.501622581454058,1.343666994962787,10.184544601736015,0.37575050958796324,9.954288309615071,cs_091339,1a,,True,local_amplitudes,,4
8.675,10.288047152504397,,channel,equal_average,72,72,0.0,0.4318839587054808,1.343666994962787,3.8293162479983924,0.37575050958796324,18.594203487082382,cs_091339,1a,,True,local_amplitudes,,4
8.675,10.441223419698973,,channel,liu_weighted_median,72,72,0.0,1.343666994962787,1.343666994962787,3.502098406886146,0.37575050958796324,20.35992414638585,cs_091339,1a,,True,local_amplitudes,,4
8.675,10.095995272634726,,channel,snr_mrc,72,72,0.0,0.4445506128755372,1.343666994962787,4.1762227404773595,0.37575050958796324,16.38034896408905,cs_091339,1a,,True,local_amplitudes,,4
8.675,10.23659005140096,,channel,quality_mrc,72,72,0.0,0.4461049051952961,1.343666994962787,4.220180337674322,0.37575050958796324,18.001038056495204,cs_091339,1a,,True,local_amplitudes,,4
